id,score_date,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent
JMAN_14071267,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,56
JMAN_9814943,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,15
JMAN_2456787,2023-01-13,100,10,0.0,100.0,0.0,9.0,0,0,0,13.0,103,53
JMAN_10473228,2023-03-03,100,18,0.0,-100.0,0.0,5.0,0,10,0,6.0,13,88
JMAN_9043399,2023-03-17,100,40,0.0,0.0,0.0,0.0,1,0,0,21.0,0,85
JMAN_2467751,2023-01-20,100,35,0.0,0.0,0.0,0.0,0,4,0,3.0,1,153
JMAN_2479496,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0
JMAN_9321490,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,30
JMAN_2456322,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,35
JMAN_9010238,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,4,0,2.0,0,0
JMAN_2375471,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,11,0,7.0,0,14
JMAN_9003728,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,0
JMAN_2431752,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,14,0,1.0,0,0
JMAN_18391757,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18409537,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9014882,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,85
JMAN_9026067,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,1,0,2.0,0,0
JMAN_2479657,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,15
JMAN_9258120,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,1,0.0,0,0
JMAN_2460628,2023-03-17,100,33,0.0,0.0,0.0,0.0,0,0,0,21.0,0,85
JMAN_9045452,2023-01-06,50,67,0.0,0.0,0.0,0.0,0,0,0,19.0,0,55
JMAN_14674125,2023-02-24,100,50,0.0,0.0,0.0,0.0,0,0,0,0.0,0,11
JMAN_14519900,2023-01-06,100,50,0.0,0.0,0.0,0.0,0,6,0,0.0,0,3
JMAN_9028734,2023-01-20,0,0,100.0,100.0,9.0,9.0,0,7,0,4.0,0,58
JMAN_9325725,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,117
JMAN_10069485,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,8,1,0.0,0,46
JMAN_2451881,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0
JMAN_2478786,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,0
JMAN_9028556,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0
JMAN_10951284,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,1,0.0,23,6
JMAN_2444091,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,8
JMAN_2453773,2023-02-03,100,100,0.0,0.0,0.0,0.0,0,10,0,5.0,0,12
JMAN_9008188,2023-01-13,50,18,0.0,0.0,0.0,0.0,0,9,0,10.0,0,0
JMAN_2465119,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,7,0,12.0,0,0
JMAN_2325725,2023-02-10,0,0,0.0,100.0,0.0,9.0,0,8,0,3.0,0,0
JMAN_2474690,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,2
JMAN_10026734,2023-02-24,0,0,0.0,100.0,0.0,10.0,0,9,1,1.0,4,4
JMAN_18409554,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2466897,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,2
JMAN_9023355,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,5,0,2.0,0,1
JMAN_9014882,2023-01-06,0,0,0.0,0.0,0.0,0.0,1,7,0,4.0,0,54
JMAN_2473347,2023-02-10,0,0,0.0,0.0,0.0,0.0,1,10,0,11.0,0,3053
JMAN_9124812,2023-02-17,100,50,0.0,0.0,0.0,0.0,0,8,0,3.0,0,0
JMAN_9449275,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,135
JMAN_9034116,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,151
JMAN_9024511,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,4,0,3.0,0,0
JMAN_9309647,2023-02-24,100,50,0.0,0.0,0.0,0.0,0,12,0,5.0,0,71
JMAN_10025258,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,6,0,12.0,0,0
JMAN_9051235,2023-03-17,0,0,0.0,0.0,0.0,0.0,1,10,0,12.0,0,14
JMAN_2476017,2023-02-24,100,33,0.0,0.0,0.0,0.0,0,0,0,20.0,0,56
JMAN_10065601,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,288
JMAN_2479512,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,0
JMAN_9003225,2023-01-13,100,50,0.0,0.0,0.0,0.0,0,5,0,2.0,0,125
JMAN_9004992,2023-01-27,0,0,0.0,0.0,0.0,0.0,1,6,0,10.0,0,56
JMAN_2476482,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,0
JMAN_9182744,2023-01-13,100,100,0.0,0.0,0.0,0.0,0,5,0,10.0,0,0
JMAN_15078349,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18410835,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18409953,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_11623101,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,5
JMAN_9552552,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,0,0
JMAN_10227669,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,8.0,0,0
JMAN_2375196,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0
JMAN_9003371,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,0
JMAN_2457731,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,15,1,0.0,0,0
JMAN_18391757,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9031987,2023-02-03,100,10,0.0,0.0,0.0,0.0,0,2,0,2.0,0,30
JMAN_9492699,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,2,63
JMAN_9005027,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,5
JMAN_2482475,2023-02-10,100,40,0.0,0.0,0.0,0.0,0,10,0,11.0,0,261
JMAN_18410808,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2476200,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,14
JMAN_18409963,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_10048042,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,10,0,7.0,0,21
JMAN_2481540,2023-01-13,0,0,0.0,0.0,0.0,8.0,0,9,0,10.0,229,200
JMAN_2358714,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,0
JMAN_2479556,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,50
JMAN_9334156,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0
JMAN_9001140,2023-01-27,100,25,-100.0,-100.0,2.0,2.0,0,8,0,10.0,1,189
JMAN_2469242,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,17
JMAN_2467010,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,0
JMAN_9544449,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,1,0.0,0,0
JMAN_10489734,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,5,0,2.0,0,0
JMAN_18411228,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_15702888,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,38
JMAN_9089265,2023-02-10,100,50,0.0,0.0,0.0,0.0,0,12,0,11.0,0,63
JMAN_2396226,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,6,0,6.0,0,0
JMAN_2398184,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,9,0,7.0,0,1
JMAN_9008188,2023-01-06,50,18,0.0,0.0,0.0,0.0,0,4,0,10.0,0,0
JMAN_9005782,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,0,4.0,0,0
JMAN_2439784,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,0
JMAN_2478576,2023-03-10,0,0,0.0,0.0,8.0,8.0,0,10,0,12.0,0,29
JMAN_9028070,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,10.0,0,0
JMAN_10467169,2023-03-10,100,33,0.0,0.0,0.0,0.0,0,17,0,1.0,0,0
JMAN_9043466,2023-02-03,100,17,0.0,0.0,0.0,0.0,0,0,0,20.0,0,100
JMAN_9449275,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,4,0,2.0,0,143
JMAN_9309647,2023-03-03,100,50,0.0,0.0,0.0,0.0,0,10,0,6.0,0,65
JMAN_9034116,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,191
JMAN_2481547,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,37
JMAN_2468303,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,6
JMAN_9026942,2023-03-03,100,17,0.0,0.0,0.0,0.0,0,11,0,12.0,1,21
JMAN_9160150,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,25
JMAN_18410407,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9004544,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,0,0
JMAN_2474216,2023-02-03,0,0,100.0,100.0,10.0,10.0,0,10,0,5.0,43,70
JMAN_9729502,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,0
JMAN_2471063,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,9,0,11.0,0,7
JMAN_2474547,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,63
JMAN_10364413,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,5
JMAN_9401641,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,423
JMAN_9208635,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,9,1,1.0,0,177
JMAN_9208635,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,2.0,0,252
JMAN_2467128,2023-02-10,100,50,0.0,0.0,0.0,0.0,0,0,0,20.0,1,25
JMAN_2440850,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,3
JMAN_9420806,2023-01-06,0,0,0.0,100.0,0.0,10.0,1,0,0,12.0,3,158
JMAN_2458607,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,6.0,0,0
JMAN_9024511,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,0
JMAN_2468966,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,2.0,0,2
JMAN_9203571,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,0
JMAN_18410412,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2466569,2023-02-10,100,33,0.0,0.0,0.0,0.0,0,0,0,14.0,0,86
JMAN_10243552,2023-01-27,100,50,100.0,100.0,10.0,10.0,0,6,0,4.0,0,87
JMAN_2469170,2023-02-24,100,67,0.0,0.0,0.0,0.0,0,0,0,20.0,0,12
JMAN_2460386,2023-03-24,100,100,100.0,100.0,10.0,10.0,0,10,0,12.0,0,33
JMAN_2475094,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_18391376,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9022559,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,0
JMAN_9001024,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,49
JMAN_9021253,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,17,0,1.0,0,39
JMAN_18410830,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_10159761,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,17.0,0,809
JMAN_9041676,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,0
JMAN_9811811,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,11,0,7.0,0,2
JMAN_9328421,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,1,673
JMAN_9023427,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,0
JMAN_10929230,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,25,15
JMAN_9018253,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,480,1203
JMAN_9023427,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,9,1,0.0,0,0
JMAN_11837797,2023-03-24,100,13,0.0,0.0,0.0,0.0,0,0,0,0.0,0,442
JMAN_9163394,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,68
JMAN_18410832,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9019580,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,73
JMAN_127332,2023-01-06,100,80,0.0,-100.0,0.0,0.0,0,5,0,3.0,13,35
JMAN_2473215,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,2,0,3.0,0,6
JMAN_9019742,2023-02-24,100,50,0.0,100.0,0.0,10.0,0,6,0,3.0,0,0
JMAN_9036409,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,5,0,2.0,0,0
JMAN_2447279,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,0
JMAN_9039072,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0
JMAN_2414128,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,1,2911
JMAN_2405792,2023-02-03,0,0,0.0,-100.0,0.0,6.0,0,0,0,20.0,0,6
JMAN_9111310,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,9,0,10.0,8,78
JMAN_2466490,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_9004544,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,5,0,10.0,0,0
JMAN_2474216,2023-02-24,0,0,0.0,100.0,0.0,10.0,0,12,0,5.0,50,65
JMAN_10979316,2023-03-31,0,0,0.0,0.0,0.0,8.0,0,2,0,3.0,0,0
JMAN_10069485,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,9,1,1.0,0,38
JMAN_2470297,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,0
JMAN_2464269,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,79
JMAN_9022559,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_10979474,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,2,0,1.0,0,0
JMAN_9000568,2023-03-17,0,0,0.0,0.0,0.0,0.0,1,11,0,6.0,1,238
JMAN_9089265,2023-01-20,100,50,0.0,0.0,0.0,0.0,1,8,0,10.0,0,66
JMAN_11272416,2023-03-24,0,0,0.0,100.0,0.0,10.0,0,10,0,1.0,34,36
JMAN_2446292,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,2.0,0,86
JMAN_12624548,2023-01-06,100,33,100.0,100.0,10.0,10.0,1,0,0,0.0,0,0
JMAN_9014071,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,9,0,11.0,0,0
JMAN_9892189,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,0
JMAN_2371381,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,0
JMAN_9023151,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,105
JMAN_2431752,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,0
JMAN_2450544,2023-02-03,0,50,0.0,0.0,0.0,0.0,0,10,0,11.0,0,62
JMAN_15755482,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,9,1,1.0,0,28
JMAN_9003121,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,9,0,11.0,583,188
JMAN_9011230,2023-01-20,100,25,0.0,0.0,0.0,0.0,0,7,0,4.0,0,67
JMAN_9086153,2023-01-27,50,40,0.0,0.0,0.0,0.0,0,6,0,10.0,0,73
JMAN_18409963,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18410825,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9026918,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,1
JMAN_9045968,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,0
JMAN_18390989,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9032708,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,4,0,10.0,0,57
JMAN_2472663,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0
JMAN_9111310,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,8,37
JMAN_2469242,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,7
JMAN_2463558,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,5,0,1.0,0,8
JMAN_2388391,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0
JMAN_9022039,2023-01-13,100,25,0.0,0.0,0.0,0.0,0,6,0,4.0,0,118
JMAN_18411232,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9018509,2023-01-13,100,7,0.0,0.0,0.0,0.0,0,6,0,4.0,0,232
JMAN_10583513,2023-03-24,82,42,-100.0,-33.3,0.0,3.0,0,2,0,3.0,9,2442
JMAN_9242624,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,230
JMAN_2325725,2023-03-10,0,0,0.0,100.0,0.0,9.0,0,8,0,4.0,0,8
JMAN_18410393,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2412645,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,57
JMAN_2272460,2023-02-03,100,100,0.0,0.0,0.0,0.0,0,10,0,7.0,0,128
JMAN_2462717,2023-02-17,100,100,0.0,0.0,0.0,0.0,1,11,0,5.0,0,63
JMAN_9020594,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,11,25
JMAN_9022086,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,5.0,0,5
JMAN_17088061,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9124812,2023-03-24,100,50,0.0,0.0,0.0,0.0,0,8,0,4.0,0,0
JMAN_2449296,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_2468805,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,3
JMAN_2474070,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,1
JMAN_2456825,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,14
JMAN_9003814,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,15
JMAN_9003431,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,1,307
JMAN_2457132,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,6,1103
JMAN_18410392,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_10069485,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,42
JMAN_2469134,2023-03-10,0,0,0.0,0.0,0.0,0.0,1,8,0,6.0,0,70
JMAN_9001220,2023-03-10,0,33,0.0,0.0,0.0,0.0,0,10,0,12.0,0,87
JMAN_12581551,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,9
JMAN_18410384,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9002536,2023-03-03,0,0,100.0,100.0,10.0,10.0,0,10,0,6.0,0,324
JMAN_2478786,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,17
JMAN_14773525,2023-01-06,100,50,0.0,0.0,0.0,0.0,0,0,0,0.0,0,13
JMAN_2481252,2023-03-10,0,0,50.0,50.0,8.5,8.5,0,0,0,15.0,0,52
JMAN_2481252,2023-01-27,0,0,50.0,50.0,8.5,8.5,0,0,0,13.0,0,63
JMAN_10410810,2023-01-13,0,0,0.0,0.0,0.0,7.0,1,6,1,1.0,68,28
JMAN_2478411,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,3,0,2.0,0,8
JMAN_2451147,2023-02-17,0,0,-100.0,-100.0,4.0,4.0,0,11,0,5.0,0,21
JMAN_2477395,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_2470977,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,12
JMAN_9100265,2023-02-03,0,100,0.0,0.0,0.0,0.0,0,10,0,11.0,0,9
JMAN_9007298,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,17,0,1.0,0,8
JMAN_2446861,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,14
JMAN_18410387,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18391384,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_10601574,2023-02-17,0,0,0.0,-100.0,0.0,4.0,0,10,0,11.0,0,2
JMAN_18390619,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9410413,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,0
JMAN_2374491,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,11,0,7.0,0,15
JMAN_2429595,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,0,0
JMAN_2386204,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0
JMAN_9164427,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,725
JMAN_18411647,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9028182,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,0,125
JMAN_9023511,2023-03-17,80,13,0.0,-50.0,5.5,4.0,0,10,0,12.0,5,2927
JMAN_9827638,2023-03-17,100,18,0.0,0.0,0.0,0.0,0,9,0,8.0,9,2
JMAN_2470882,2023-02-17,100,33,0.0,0.0,0.0,0.0,0,8,0,11.0,0,53
JMAN_10159761,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,16.0,0,626
JMAN_18409527,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_17631267,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2390976,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,8.0,0,58
JMAN_9242624,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,2,263
JMAN_2452081,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,2,15
JMAN_2452370,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,5.0,0,45
JMAN_9157238,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,68
JMAN_9021422,2023-02-24,0,0,0.0,100.0,0.0,9.0,0,12,0,5.0,0,58
JMAN_18411660,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9034089,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,18
JMAN_9034089,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,15
JMAN_9398554,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,1,92
JMAN_18278892,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18315630,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18005774,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18391384,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2481520,2023-03-10,0,0,0.0,100.0,0.0,10.0,0,10,0,12.0,0,76
JMAN_9406927,2023-02-17,100,8,0.0,0.0,0.0,0.0,0,11,0,5.0,0,0
JMAN_2473215,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,2,0,1.0,0,7
JMAN_2478316,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,3,475
JMAN_2449672,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,14,0,1.0,0,0
JMAN_11018677,2023-03-17,0,0,0.0,0.0,0.0,8.0,0,10,0,12.0,0,13
JMAN_2468966,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,8,0,4.0,0,0
JMAN_9026942,2023-01-13,100,14,0.0,0.0,0.0,0.0,0,9,0,10.0,0,31
JMAN_2475334,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,38
JMAN_9019294,2023-02-17,0,0,0.0,100.0,0.0,10.0,0,8,0,11.0,0,2
JMAN_2383362,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,0,0,16.0,0,73
JMAN_16719774,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18390989,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2405792,2023-01-27,0,0,0.0,-100.0,0.0,6.0,0,0,0,19.0,0,11
JMAN_9014472,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_12228971,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,0
JMAN_9056802,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_9585745,2023-02-24,100,50,0.0,0.0,0.0,0.0,1,9,1,1.0,0,0
JMAN_13993883,2023-02-03,0,0,100.0,100.0,10.0,10.0,0,0,0,0.0,8,85
JMAN_11442073,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,6,1,1.0,0,0
